name,type,address,region,sido,sigungu,lat,lng,precision,opened,note,source_url,matched
대구7센터,풀필먼트센터,대구 달성군 구지면 응암리 1280,중남부,대구광역시,달성군,35.650501,128.431940,,,상온 센터,,대구 달성군 구지면 응암리 1280
대구8센터,풀필먼트센터,대구 달성군 구지면 응암리 1280,중남부,대구광역시,달성군,35.650501,128.431940,,,상온 센터,,대구 달성군 구지면 응암리 1280
대전1센터,풀필먼트센터,대전 동구 구도동 397,중남부,대전광역시,동구,36.269022,127.473453,,,,,대전 동구 구도동 397
금왕2센터,풀필먼트센터,충북 음성군 금왕읍 금왕테크노로 14 (1-2층),중남부,충청북도,음성군,36.963511,127.564541,,,중량물 센터(Heavy & Bulky),,충북 음성군 금왕읍 금왕테크노로 14
금왕3센터,풀필먼트센터,"충북 음성군 금왕읍 봉곡리 576, 음성 복합물류센터 4층",중남부,충청북도,음성군,36.966319,127.573313,,,중량물 반품 센터,,충북 음성군 금왕읍 봉곡리 576
김해1센터,풀필먼트센터,경상남도 김해시 진례면 테크노밸리로 220,중남부,경상남도,김해시,35.282722,128.773963,,,신선 센터,,경남 김해시 진례면 테크노밸리로 220
전라광주1센터,풀필먼트센터,광주광역시 광산구 연산동 1121-3,중남부,전남광주통합특별시,광산구,35.117207,126.761843,,,,,전남광주통합특별시 광산구 연산동 1121-3
전라광주2센터,풀필먼트센터,광주광역시 광산구 연산동 1285,중남부,전남광주통합특별시,광산구,35.110310,126.754363,,,상온 센터,,전남광주통합특별시 광산구 연산동 1285
전라광주3센터,풀필먼트센터,광주 광산구 연산동 1250,중남부,전남광주통합특별시,광산구,35.110523,126.750497,,,신선 센터,,
전라광주4센터,풀필먼트센터,광주 광산구 연산동 1250,중남부,전남광주통합특별시,광산구,35.110977,126.750837,,,상온 센터,,전남광주통합특별시 광산구 연산동 1250
전라광주5센터,풀필먼트센터,광주광역시 광산구 연산동 1285,중남부,전남광주통합특별시,광산구,35.110310,126.754363,,,상온 센터,,전남광주통합특별시 광산구 연산동 1285
경산1센터,풀필먼트센터,경북 경산시 진량읍 문천리 903,중남부,경상북도,경산시,35.873705,128.841411,,,신선 센터,,경북 경산시 진량읍 문천리 903
경산2센터,풀필먼트센터,경북 경산시 진량읍 문천리 903,중남부,경상북도,경산시,35.873705,128.841411,,,반품 센터,,경북 경산시 진량읍 문천리 903
목천1센터,풀필먼트센터,충청남도 천안시 동남구 수신면 5산단로 185,중남부,충청남도,천안시동남구,36.743299,127.269659,,,,,충남 천안시 동남구 수신면 5산단로 185
양산1센터,풀필먼트센터,경남 양산시 물금읍 제방로 27,중남부,경상남도,양산시,35.292587,129.011757,,,,,경남 양산시 물금읍 제방로 27
평택1센터,풀필먼트센터,경기도 평택시 포승읍 하만호길 153,중남부,경기도,평택시,36.950587,126.854698,,,상온 센터,,경기 평택시 포승읍 하만호길 153
평택2센터,풀필먼트센터,경기도 평택시 포승읍 하만호길 153,중남부,경기도,평택시,36.950587,126.854698,,,신선 센터,,경기 평택시 포승읍 하만호길 153
평택5센터,풀필먼트센터,경기도 평택시 포승읍 희곡리 847,중남부,경기도,평택시,36.953563,126.867318,,,,,경기 평택시 포승읍 희곡리 847
JCH2 Sub-FC,서브FC,"제주특별자치도 제주시 조천읍 와흘로 244, 1층",제주,제주특별자치도,제주시,33.483522,126.639666,,,,,제주특별자치도 제주시 조천읍 와흘로 244
ODD2 Sub-FC,서브FC,"제주특별자치도 제주시 한북로 112, 3층",제주,제주특별자치도,제주시,33.463023,126.527605,,,,,제주특별자치도 제주시 한북로 112
ODD4 Sub FC,서브FC,제주특별자치도 제주시 한북로 112,제주,제주특별자치도,제주시,33.463023,126.527605,,,,,제주특별자치도 제주시 한북로 112
광주 2 Sub FC,서브FC,광주광역시 광산구 연산동 1178 7층,광주전남,전남광주통합특별시,광산구,35.111897,126.749375,,,,,전남광주통합특별시 광산구 연산동 1178
군포 1 Sub FC,서브FC,경기도 안산시 상록구 사사동 119-18 3층,경기남부,경기도,안산시상록구,37.298688,126.926699,,,,,경기 안산시 상록구 사사동 119-18
김포 1 Sub FC,서브FC,경기도 김포시 양촌읍 대포리 455 (대포산단로 73),경기남부,경기도,김포시,37.613165,126.629210,,,,,경기 김포시 양촌읍 대포리 455
김해5 SR-FC,서브FC,경상남도 김해시 상동면 상동로 680-70,경남,경상남도,김해시,35.311403,128.939607,,,,,경남 김해시 상동면 상동로 680-70
남김해 2 Sub FC,서브FC,경상남도 김해시 안동 163-2(김해대로2635번길 63),경남,경상남도,김해시,35.235058,128.913797,,,,,경남 김해시 안동 163-2
남양주 2 Sub FC,서브FC,경기도 남양주시 진접읍 금강로 1281번길 24-1 3층,경기북부,경기도,남양주시,37.711910,127.173802,,,,,
남양주 3 Sub FC,서브FC,경기도 남양주시 화도읍 차산리 434-6 3층,경기북부,경기도,남양주시,37.616638,127.306212,,,,,경기 남양주시 화도읍 차산리 434-6
대전 2 Sub FC,서브FC,대전광역시 동구 구도동 397 5층,대전,대전광역시,동구,36.269022,127.473453,,,,,대전 동구 구도동 397
대전 3 Sub FC,서브FC,세종특별자치시 부강면 문곡리 135-1,대전 세종,세종특별자치시,세종시,36.527222,127.402914,,,,,세종특별자치시 부강면 문곡리 135-1
부산 5 Sub FC,서브FC,부산광역시 기장군 장안읍 반룡리 836-1,부산,부산광역시,기장군,35.329279,129.258650,,,,,부산 기장군 장안읍 반룡리 836-1
부천3 Sub FC,서브FC,경기도 부천시 오정구 신흥로 511번길 80(C2번게이트 3층 A306),경기남부,경기도,부천시오정구,37.529800,126.775647,,,,,경기 부천시 오정구 신흥로511번길 80
서대구1 Sub FC,서브FC,경상북도 칠곡군 왜관읍 낙산리 산7-10(보병1길 66),경북 대구,경상북도,칠곡군,35.933523,128.416812,,,,,경북 칠곡군 왜관읍 낙산리 산 7-10
서부산 1 Sub FC,서브FC,"부산광역시 서구 암남동 633-26, 6층",부산,부산광역시,서구,35.069041,129.008132,,,,,부산 서구 암남동 633-26
서초 1 Sub FC,서브FC,서울특별시 서초구 양재동 222 (양재대로12길 18),서울,서울특별시,서초구,37.459473,127.035677,,,,,서울 서초구 양재동 222
송파3 Sub FC,서브FC,서울특별시 송파구 송파대로 55 복합물류 D동 지하1층,서울,서울특별시,송파구,37.474203,127.123621,,,,,서울 송파구 송파대로 55
야탑 1 Sub FC,서브FC,경기도 성남시 분당구 야탑동 403 야탑물류센터,경기남부,경기도,성남시분당구,37.414881,127.118733,,,,,경기 성남시 분당구 야탑동 403
안양 1 Sub FC,서브FC,경기도 안양시 동안구 관양동 934 6층,경기남부,경기도,안양시동안구,37.394498,126.972599,,,,,경기 안양시 동안구 관양동 934
울산1 Sub FC,서브FC,울산시 북구 효문동 1032,울산,울산광역시,북구,35.571125,129.368514,,,,,울산 북구 효문동 1032
인천 3 Sub FC,서브FC,인천광역시 서구 원창동 394-20 (남청라스마트로지스틱스 5층),인천,인천광역시,서해구,37.503795,126.616847,,,,,인천 서해구 원창동 394-20
인천2 Sub FC,서브FC,인천광역시 남동구 논현고잔로 87,인천,인천광역시,남동구,37.390783,126.711683,,,,,인천 남동구 논현고잔로 87
인천34 SR-FC,서브FC,인천광역시 서구 북항로120번길 55 (원창동 391-9),인천,인천광역시,서해구,37.512056,126.631854,,,,,인천 서해구 북항로120번길 55
일산 5 Sub FC,서브FC,경기도 고양시 덕양구 오금동 687,경기북부,경기도,고양시덕양구,37.668517,126.921726,,,,,경기 고양시 덕양구 오금동 687
일산1 Sub FC,서브FC,경기도 파주시 상지석동 190-62,경기북부,경기도,파주시,37.730968,126.783672,,,,,경기 파주시 상지석동 190-62
일산2 Sub FC,서브FC,경기도 김포시 고촌읍 전호리 743,경기남부,경기도,김포시,37.589717,126.791497,,,,,경기 김포시 고촌읍 전호리 743
전주1 Sub FC,서브FC,전북특별자치도 완주군 봉동읍 둔산리 924-31(완주산단2로 282-22),전북,전북특별자치도,완주군,35.960178,127.132121,,,,,전북특별자치도 완주군 봉동읍 둔산리 924-31
제주 2 Sub FC,서브FC,"제주특별자치도 제주시 애월읍 장전리 1363-9, 지하 1층",제주,제주특별자치도,제주시,33.453872,126.381382,,,,,제주특별자치도 제주시 애월읍 장전리 1363-9
천안 1 Sub FC,서브FC,충청남도 아산시 음봉면 송촌리 416(음봉로 232),충남,충청남도,아산시,36.843036,127.033855,,,,,충남 아산시 음봉면 송촌리 416
청주 1 Sub FC,서브FC,충북 진천군 초평면 은암리 406-8 (1층),충북,충청북도,진천군,36.781261,127.510620,,,,,충북 진천군 초평면 은암리 406-8
화성1 Sub FC,서브FC,화성시 정남면 제기리 183,경기남부,경기도,화성시,37.140508,127.013720,,,,,경기 화성시 효행구 정남면 제기리 183
경기 광주 4 Cluster,서브허브,"경기도 광주시 오포로 297번길 12, 지하1층",경기남부,경기도,광주시,37.346975,127.195237,,,,,경기 광주시 오포로297번길 12
경기 광주 6 Cluster,서브허브,경기도 광주시 오포로 297번길 12 1층,경기남부,경기도,광주시,37.346975,127.195237,,,,,경기 광주시 오포로297번길 12
광주 1 Sub-hub,서브허브,광주광역시 연산동 1178 3층,광주전남,전남광주통합특별시,광산구,35.111897,126.749375,,,,,전남광주통합특별시 광산구 연산동 1178
광주 2 Sub-hub,서브허브,광주광역시 연산동 1178 5층,광주전남,전남광주통합특별시,광산구,35.111897,126.749375,,,,,전남광주통합특별시 광산구 연산동 1178
광주 7 Cluster Hub,서브허브,전라남도 장성군 서삼면 물류로 335 A동,광주,전남광주통합특별시,장성군,35.320148,126.753904,,,,,전남광주통합특별시 장성군 서삼면 물류로 335
군포 1 Sub-hub,서브허브,경기도 안산시 상록구 사사동 119-18,경기남부,경기도,안산시상록구,37.298688,126.926699,,,,,경기 안산시 상록구 사사동 119-18
김포 1 Sub-hub,서브허브,경기도 김포시 양촌읍 대포리 455(대포산단로 73) 5층,경기남부,경기도,김포시,37.613165,126.629210,,,,,경기 김포시 양촌읍 대포리 455
김해4 Cluster Hub,서브허브,경상남도 김해시 상동면 대감리 5-8,경남,경상남도,김해시,35.312160,128.942549,,,,,경남 김해시 상동면 대감리 5-8
남김해 1 Sub-hub,서브허브,경상남도 김해시 안동 163-2 외 4필지 김해복합물류센터 7-1층,경남,경상남도,김해시,35.235058,128.913797,,,,,경남 김해시 안동 163-2
남양주 2 Sub-hub,서브허브,"경기도 남양주시 진접읍 내각리 99-5 , 1층",경기북부,경기도,남양주시,37.712050,127.173770,,,,,경기 남양주시 진접읍 내각리 99-5
남양주 3 Sub-hub,서브허브,경기도 남양주시 화도읍 차산리 434-6,경기북부,경기도,남양주시,37.616638,127.306212,,,,,경기 남양주시 화도읍 차산리 434-6
남양주 4 Sub-hub,서브허브,경기도 남양주시 화도읍 차산리 434-6,경기북부,경기도,남양주시,37.616638,127.306212,,,,,경기 남양주시 화도읍 차산리 434-6
대전 2 Sub-hub,서브허브,대전 동구 안골로 33 5층,대전,대전광역시,동구,36.268893,127.473857,,,,,대전 동구 안골로 33
대전 3 Sub-hub,서브허브,세종특별자치시 부강면 문곡리 135-1,대전 세종,세종특별자치시,세종시,36.527222,127.402914,,,,,세종특별자치시 부강면 문곡리 135-1
동대구 1 Sub-hub,서브허브,대구광역시 수성구 알파시티1로 255,경북 대구,대구광역시,수성구,35.839541,128.686263,,,,,대구 수성구 알파시티1로 255
동대구 2 Sub-hub,서브허브,대구 수성구 알파시티1로 255 5층,경북 대구,대구광역시,수성구,35.839541,128.686263,,,,,대구 수성구 알파시티1로 255
동대구3 Cluster Hub,서브허브,대구시 동구 용계동 662-1,경북 대구,대구광역시,동구,35.872531,128.686892,,,,,대구 동구 용계동 662-1
동인천 1 Sub-hub,서브허브,경기도 부천시 신흥로511번길 80 쿠팡 인천1캠프 4층,경기남부,경기도,부천시오정구,37.529800,126.775647,,,,,경기 부천시 오정구 신흥로511번길 80
동인천2 Sub-hub,서브허브,인천광역시 검단구 드림로 700,인천,인천광역시,검단구,37.578630,126.712977,,,,,인천 검단구 드림로 700
동탄 1 Sub-hub,서브허브,경기도 화성시 동탄물류로 48 B블럭 (B동) 2층,경기남부,경기도,화성시,37.170154,127.131455,,,,,경기 화성시 동탄구 동탄물류로 48
부산 1 Sub-hub,서브허브,부산광역시 해운대구 반여동 1486-10,부산,부산광역시,해운대구,35.193922,129.119767,,,,,
부산 2 Sub-hub,서브허브,부산광역시 강서구 화전동 559,부산,부산광역시,강서구,35.110015,128.884129,,,,,부산 강서구 화전동 559
부산 5 Sub-hub,서브허브,부산광역시 기장군 장안읍 반룡리 836-1,부산,부산광역시,기장군,35.329279,129.258650,,,,,부산 기장군 장안읍 반룡리 836-1
부천3 Cluster Hub,서브허브,경기 부천시 오정구 신흥로511번길 80 (C2 게이트 M2층 클러스터 휴게실),경기남부,경기도,부천시오정구,37.529800,126.775647,,,,,경기 부천시 오정구 신흥로511번길 80
북김해 1 Sub-hub,서브허브,경상남도 김해시 안동 163-2 외 4필지 김해복합물류센터 5층,경남,경상남도,김해시,35.235058,128.913797,,,,,경남 김해시 안동 163-2
서대구 1 Sub-hub,서브허브,경상북도 칠곡군 왜관읍 낙산리 산7-10(보병1길 66),경북 대구,경상북도,칠곡군,35.933523,128.416812,,,,,경북 칠곡군 왜관읍 낙산리 산 7-10
서부산 1 Sub-hub,서브허브,부산광역시 서구 암남동 633-26 (원양로 203),부산,부산광역시,서구,35.069041,129.008132,,,,,부산 서구 암남동 633-26
서초 1 Sub-hub,서브허브,서울특별시 서초구 양재동 222(양재대로12길 18),서울,서울특별시,서초구,37.459473,127.035677,,,,,서울 서초구 양재동 222
송파 1 Sub-hub,서브허브,서울시 송파구 송파대로 55,서울,서울특별시,송파구,37.474203,127.123621,,,,,서울 송파구 송파대로 55
송파 3 Sub-hub,서브허브,서울시 송파구 송파대로 55,서울,서울특별시,송파구,37.474203,127.123621,,,,,서울 송파구 송파대로 55
시흥 2 Sub-hub,서브허브,경기도 시흥시 도창동 산35-6,경기남부,경기도,시흥시,37.411175,126.825968,,,,,
안산 1 Sub-hub,서브허브,경기도 시흥시 정왕동 2123-3 8층,경기남부,경기도,시흥시,37.332222,126.746880,,,,,경기 시흥시 정왕동 2123-3
안양 1 Sub-hub,서브허브,경기도 안양시 동안구 관양동 934 5층,경기남부,경기도,안양시동안구,37.394498,126.972599,,,,,경기 안양시 동안구 관양동 934
야탑 1 Sub-hub,서브허브,경기도 성남시 분당구 야탑동 403,경기남부,경기도,성남시분당구,37.414881,127.118733,,,,,경기 성남시 분당구 야탑동 403
야탑 2 Sub-hub,서브허브,경기도 성남시 분당구 야탑동 403,경기남부,경기도,성남시분당구,37.414881,127.118733,,,,,경기 성남시 분당구 야탑동 403
양주 2 Sub-hub,서브허브,경기도 양주시 광사동 313-34,경기북부,경기도,양주시,37.794667,127.074102,,,,,경기 양주시 광사동 313-34
울산 1 Sub-hub,서브허브,울산광역시 북구 진장동 1047-4 (진장유통1로 45),울산,울산광역시,북구,35.576290,129.354318,,,,,울산 북구 진장동 1047-4
울산 2 Sub-hub,서브허브,울산광역시 남구 두왕동 765-1,울산,울산광역시,남구,35.509696,129.301534,,,,,울산 남구 두왕동 765-1
인천 2 Sub-hub,서브허브,인천광역시 남동구 논현고잔로 87,인천,인천광역시,남동구,37.390783,126.711683,,,,,인천 남동구 논현고잔로 87
인천 3 Sub-hub,서브허브,"인천광역시 서구 원창동 394-20, 6층",인천,인천광역시,서해구,37.503795,126.616847,,,,,인천 서해구 원창동 394-20
인천 7 Sub-hub,서브허브,경기도 부천시 신흥로511번길 80 쿠팡 인천7캠프 M2층,경기남부,경기도,부천시오정구,37.529800,126.775647,,,,,경기 부천시 오정구 신흥로511번길 80
일산 1 Sub-hub,서브허브,경기도 파주시 상지석동 190-62 1층 헬퍼사무실,경기북부,경기도,파주시,37.730968,126.783672,,,,,경기 파주시 상지석동 190-62
일산 2 Sub-hub,서브허브,경기도 김포시 고촌읍 전호리 743 켄달스퀘어 4층 (캠프 옥상 주차 불가능),경기남부,경기도,김포시,37.589717,126.791497,,,,,경기 김포시 고촌읍 전호리 743
일산 3 Sub-hub,서브허브,경기도 고양시 덕양구 원흥동 701,경기북부,경기도,고양시덕양구,37.640347,126.873818,,,,,경기 고양시 덕양구 원흥동 701
일산 5 Sub-hub,서브허브,경기도 고양시 덕양구 오금동 687,경기북부,경기도,고양시덕양구,37.668517,126.921726,,,,,경기 고양시 덕양구 오금동 687
전주 1 Sub-hub,서브허브,전북특별자치도 완주군 봉동읍 둔산리 924-31(완주산단2로 282-22),전북,전북특별자치도,완주군,35.960178,127.132121,,,,,전북특별자치도 완주군 봉동읍 둔산리 924-31
제주 1 Sub-hub,서브허브,"제주특별자치도 제주시 애월읍 장전리 1363-9, 1층",제주,제주특별자치도,제주시,33.453872,126.381382,,,,,제주특별자치도 제주시 애월읍 장전리 1363-9
창원 1 Sub-hub,서브허브,경상남도 창원시 의창구 팔용동 39-15,경남,경상남도,창원시의창구,35.242038,128.632661,,,,,경남 창원시 의창구 팔용동 39-15
천안 1 Sub-hub,서브허브,충청남도 아산시 음봉면 송촌리 416(음봉로 232),충남,충청남도,아산시,36.843036,127.033855,,,,,충남 아산시 음봉면 송촌리 416
청주 1 Sub-hub,서브허브,충청북도 진천군 초평면 은암리 406-8,충북,충청북도,진천군,36.781261,127.510620,,,,,충북 진천군 초평면 은암리 406-8
화성 1 Sub-hub,서브허브,화성시 정남면 제기리 183,경기남부,경기도,화성시,37.140508,127.013720,,,,,경기 화성시 효행구 정남면 제기리 183
F논현 캠프,캠프,서울특별시 강남구 학동로33길 8,서울,서울특별시,강남구,37.515329,127.033018,,,,,서울 강남구 학동로33길 8
감일 캠프,캠프,경기도 하남시 감일동 3-3,경기남부,경기도,하남시,37.515729,127.163760,,,,,경기 하남시 감일동 3-3
감전 모바일 캠프,캠프,부산광역시 사상구 감전동 163-1,부산,부산광역시,사상구,35.152149,128.980389,,,,,부산 사상구 감전동 163-1
강서 1 캠프,캠프,서울특별시 강서구 가양동 449-9,서울,서울특별시,강서구,37.558998,126.859658,,,,,서울 강서구 가양동 449-9
계룡 모바일 캠프,캠프,충청남도 계룡시 두마면 왕대리 271,충남,충청남도,계룡시,36.256980,127.276705,,,,,충남 계룡시 두마면 왕대리 271
구도 모바일 캠프,캠프,대전 동구 안골로 33,대전,대전광역시,동구,36.268893,127.473857,,,,,대전 동구 안골로 33
구로 1 캠프,캠프,서울특별시 구로구 경인로 110 (오류동 121),서울,서울특별시,구로구,37.491777,126.836925,,,,,서울 구로구 경인로 110
구리2 모바일 캠프,캠프,서울시 성동구 아차산로 143 (주차 불가),서울,서울특별시,성동구,37.543836,127.059932,,,,,서울 성동구 아차산로 143
구미1 모바일 캠프,캠프,경상북도 구미시 화신로 62(광평동 423-4),경북,경상북도,구미시,36.108378,128.358971,,,,,경북 구미시 화신로 62
금사동 모바일 캠프,캠프,부산광역시 금정구 공단동로41번길 21,부산,부산광역시,금정구,35.220534,129.115321,,,,,부산 금정구 공단동로41번길 21
김해 2 모바일 캠프,캠프,경상남도 김해시 부곡동 98-3,경남,경상남도,김해시,35.217112,128.800643,,,,,경남 김해시 부곡동 98-3
내서 모바일 캠프,캠프,경상남도 창원시 마산회원구 내서읍 중리 633 (중리공단로6길 20),경남,경상남도,창원시마산회원구,35.249421,128.516647,,,,,경남 창원시 마산회원구 내서읍 중리 633
논현 모바일 캠프,캠프,서울특별시 강남구 논현동 89,서울,서울특별시,강남구,37.515324,127.033004,,,,,서울 강남구 논현동 89
농소 모바일 캠프,캠프,청주시 청원구 오창읍 양청농소길 95,충북,충청북도,청주시청원구,36.707274,127.440281,,,,,충북 청주시 청원구 오창읍 양청농소길 95
뇌조리 모바일 캠프,캠프,경기도 파주시 조리읍 뇌조로108번길 171 (주차가능),경기북부,경기도,파주시,37.749841,126.821495,,,,,경기 파주시 조리읍 뇌조로108번길 171
당진 모바일 캠프,캠프,충남 당진시 송악읍 신평로 1331,충남,충청남도,당진시,36.920411,126.747727,,,,,충남 당진시 송악읍 신평로 1331
당하동 모바일 캠프,캠프,인천광역시 서구 드림로 700 (켄달스퀘어 5층 제일 안쪽 코어),인천,인천광역시,검단구,37.578630,126.712977,,,,,인천 검단구 드림로 700
대전3 모바일 캠프,캠프,청주시 서원구 현도면 상삼리 202,대전 / 세종,충청북도,청주시서원구,36.525932,127.410050,,,,,충북 청주시 서원구 현도면 상삼리 202
대정 모바일 캠프,캠프,대전광역시 유성구 대정동 302-1,대전,대전광역시,유성구,36.315243,127.317856,,,,,대전 유성구 대정동 302-1
대화 모바일 캠프,캠프,대전광역시 대덕구 대화동 262-1,대전,대전광역시,대덕구,36.365051,127.409050,,,,,대전 대덕구 대화동 262-1
동림동 모바일 캠프,캠프,광주광역시 북구 하남대로 599(동림동 900-13),광주,전남광주통합특별시,북구,35.173445,126.858658,,,,,전남광주통합특별시 북구 하남대로 599
동삼 모바일 캠프,캠프,부산광역시 영도구 동삼동 201-80,부산,부산광역시,영도구,35.088633,129.074160,,,,,부산 영도구 동삼동 201-80
동탄 2 캠프,캠프,"경기도 평택시 서탄면 수월암리 2021, 1동 2층",경기남부,경기도,평택시,37.134698,127.036248,,,,,경기 평택시 서탄면 수월암리 2021
두동 모바일 캠프,캠프,경상남도 창원시 진해구 웅동로185,경남,경상남도,창원시진해구,35.117758,128.793403,,,,,경남 창원시 진해구 웅동로 185
마곡동 모바일 캠프,캠프,서울특별시 강서구 양천로47길 54(마곡동 8-1),서울,서울특별시,강서구,37.572797,126.837615,,,,,서울 강서구 양천로47길 54
망미 모바일 캠프,캠프,부산광역시 수영구 구락로 142,부산,부산광역시,수영구,35.179139,129.115897,,,,,부산 수영구 구락로 142
망원동 모바일 캠프,캠프,서울특별시 영등포구 당산동3가 555-3,서울,서울특별시,영등포구,37.525698,126.893286,,,,,서울 영등포구 당산동3가 555-3
밀크런 캠프(김포),캠프,경기도 김포시 고촌읍 아라육로 37 쿠팡 밀크런 김포 집화센터 1층,경기남부,경기도,김포시,37.591396,126.794911,,,,,경기 김포시 고촌읍 아라육로 37
밀크런 캠프(동대구3),캠프,대구광역시 동구 화랑로 584 동대구화물터미널,대구,대구광역시,동구,35.872966,128.687042,,,,,대구 동구 화랑로 584
밀크런 캠프(부천),캠프,경기 부천시 오정구 신흥로511번길 80,경기남부,경기도,부천시오정구,37.529800,126.775647,,,,,경기 부천시 오정구 신흥로511번길 80
밀크런 캠프(인천),캠프,인천광역시 서구 북항로 120번길 55 1F B동 51번 도크 방향,경기남부,인천광역시,서해구,37.512056,126.631854,,,,,인천 서해구 북항로120번길 55
밀크런 캠프(천안),캠프,충남 천안시 동남구 성남면 대흥1길 138,충남,충청남도,천안시동남구,36.730708,127.231467,,,,,충남 천안시 동남구 성남면 대흥1길 138
봉무동 모바일 캠프,캠프,대구광역시 동구 봉무동 1563-2,대구,대구광역시,동구,35.919004,128.634564,,,,,대구 동구 봉무동 1563-2
부산 4 캠프 모바일 캠프,캠프,부산광역시 영도구 청학동 1-223 부산4캠프,부산,부산광역시,영도구,35.090802,129.069281,,,,,부산 영도구 청학동 1-223
